Sr. No.,Jun DUNs,May DUNs,legal_nm,dba_nm,alt_bus_nm,bus1_address1,bus1_address2,bus1_city,bus1_state_cd,Action Code,Action Code Details,Final DUNS,Comments,Weblinks,June/May,Location,Company Name on D&B,Address on D&B,Contact Number,DUNS As Per CP,Headquarter DUNS
,35262309,166321273,MEDRECON LTD,MEDRECON LTD,,10114 W SAM HSTN PKW,,HOUSTON,,A,Accepted original DUNS based on input data given,35262309,"we could find JUNE DUNS on hoovers with input company name and address partially match.
                                                                                                                                                                                                                                                                For MAY DUNS we could find different company name where partially/ccomplete address matches.",,June,Single Location,"Medrecon, Ltd."," 10550 Richmond Ave # 310
Houston, TX 77042-5022,
United States ",713-314-3672 ,,
,98014988,16611259,AGC OF MICHIGAN,AGC OF MICHIGAN,,2323 N LARCH ST,,LANSING,MI,A,Accepted original DUNS based on input data given,98014988,"we could find JUNE DUNS on hoovers with input company name and address.
                                                                                                                                                                                                                                                                For MAY DUNS we could find different company name where partially/ccomplete address matches.",,June,Single Location,MICHIGAN CHAPTER ASSOCIATED GENERAL CONTRACTORS OF AMERICA INC," 2323 N Larch St
Lansing, MI 48906-4117,
United States ",517-371-1550 ,,
,804346174,137558532,MCGINNIS ET,MCGINNIS ET AL,,600 CONGRESS AVE,,AUSTIN,TX,B,After research on the web accept original DUNS,137558532,"We could find different company name with JUNE DUNS where address matches partially. 
For MAY DUNS we could find input company name and address matches.
",,May,Headquarters,"Mc Ginnis, Lochridge, Kilgore, LLP"," 600 Congress Ave
Austin, TX 78701-3238,
United States ",512-495-6021 ,,
,68108747,12525498,CSU GLOBAL CAMPUS,CSU GLOBAL CAMPUS,,7800 E ORCHARD RD,,GREENWOOD VILLAGE,CO,D,After research on the web found possible DUNS,68108747/012525498,"On hoovers for JUNE DUNS we found company name "" Tuscarawas Valley Local School District"" and address matches completely and 
for MAY DUNS we found company name "" TUSCARAWAS VALLEY LOCAL SCHOOL"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location/Single Location,Csu-Global," 7800 E Orchard Rd Ste 200
Greenwood Village, CO 80111-2585,
United States ",720-279-0160 ,68108747/012525498,
,130007511,961665846,CITY OF LONG BEACH,CITY OF LONG BEACH,,925 HARBOR PLZ,,LONG BEACH,CA,D,After research on the web found possible DUNS,130007511/961665846,"On hoovers for JUNE DUNS we found company name "" City of Long Beach"" and address matches completely and 
for MAY DUNS we found company name "" CITY OF LONG BEACH"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Branch/Branch,City of Long Beach," 925 Harbor Plz Ste 100
Long Beach, CA 90802-6400,
United States ",562-570-2560 ,130007511/961665846,75295832
,75153049,49661312,NORTH HUDSON COMM,NORTH HUDSON COMM,,800 31ST ST,,UNION CITY,NJ,A,Accepted original DUNS based on input data given,75153049,"we could find JUNE DUNS on hoovers with input company name and address.
                                                                                                                                                                                                                                                                For MAY DUNS we could find different company name where partially/ccomplete address matches.",,June,Headquarters,Hudson North Community Action Corporation," 800 31st St Fl 1
Union City, NJ 07087-2428,
United States ",201-866-9320 ,,
,83166004,170837905,PREPARED RESPONSE,PREPARED RESPONSE,,5350 CARILLON PT,,KIRKLAND,WA,A,Accepted original DUNS based on input data given,83166004,"we could find JUNE DUNS on hoovers with input company name and address.
                                                                                                                                                                                                                                                                For MAY DUNS we could find different company name where partially/ccomplete address matches.",,June,Headquarters,"Prepared Response, Inc."," 5350 Carillon Pt
Kirkland, WA 98033-7384,
United States ",206-223-5544 ,,
,44097220,824945591,FUNDING UNIVERSE,LENDIO INC,,10235 S JORDAN GTWY,,SOUTH JORDAN,UT,D,After research on the web found possible DUNS,44097220/824945591,"On hoovers for JUNE DUNS we found company name "" Lendio, Inc"" and address matches completely and 
for MAY DUNS we found company name "" Fundinguniverse.com, Inc."" and address matches partially. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Single Location,"Lendio, Inc"," 10235 S Jordan Gtwy #410
South Jordan, UT 84095-4188,
United States ",801-858-3620 ,44097220/824945591,
,6278334,801389128,TRIAN FUND MANAGEMENT,TRIAN FUND MANAGEMENT,,184 AIRPORT RD # D3,,WHITE PLAINS,NY,A,Accepted original DUNS based on input data given,6278334,"we could find JUNE DUNS on hoovers with input company name and address.
                                                                                                                                                                                                                                                                For MAY DUNS we could find different company name where partially/ccomplete address matches.",,June,Single Location,Triarc,"184 Airport Rd
White Plains, NY 10604-1225, 
United States",,,
,78532895,78534335,AUSENCO PSI LLC,AUSENCO PSI LLC,,1320 WILLOW PASS RD,,CONCORD,CA,A,Accepted original DUNS based on input data given,78532895,"we could find JUNE DUNS on hoovers with input company name and address.
                                                                                                                                                                                                                                                                For MAY DUNS we could find different company name where partially/ccomplete address matches.",,June,Headquarters,Ausenco PSI LLC," 1320 Willow Pass Rd #300
Concord, CA 94520-5241,
United States ",925-939-4420 ,,
,73646199,118279744,URB. EDU. PRTNRSHP,LA EDUC PARTNERSHIP,,1055 W 7TH ST STE 200,,LOS ANGELES,CA,A,Accepted original DUNS based on input data given,73646199,"we could find JUNE DUNS on hoovers with input company name and address.
                                                                                                                                                                                                                                                                For MAY DUNS we could find different company name where partially/ccomplete address matches.",,June,Single Location,Urban Education Partnership," 1055 W 7th St Ste 200
Los Angeles, CA 90017-2586,
United States ",213-629-5288 ,,
,58853839,867389835,GENERAL FIRE SAFETY,GENERAL FIRE SAFETY,,2431 FAIRFIELD ST STE A,,LINCOLN,NE,D,After research on the web found possible DUNS,58853839/867389835,"On hoovers for JUNE DUNS we found company name ""GENERAL FIRE & SAFETY EQUIPMENT COMPANY OF LINCOLN, INC "" and address matches completely and 
for MAY DUNS we found company name "" General Lock & Security Equipment Company"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location/Single Location,"GENERAL FIRE & SAFETY EQUIPMENT COMPANY OF LINCOLN, INC"," 2431 Fairfield St
Lincoln, NE 68521-1308,
United States ",402-476-4646 ,58853839/867389835,
,623588170,74962895,BIDWELL TRAINING CENTER,BIDWELL TRAINING CENTER,,1815 METROPOLITAN ST,,PITTSBURGH,PA,D,After research on the web found possible DUNS,623588170/074962895,"On hoovers for JUNE DUNS we found company name "" Manchester-Bidwell Corporation"" and address matches completely and 
for MAY DUNS we found company name "" Bidwell Training Center, Inc."" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location/Single Location,Manchester-Bidwell Corporation," 1815 Metropolitan St
Pittsburgh, PA 15233-2233,
United States ",412-323-4000 ,623588170/074962895,
,79127467,86913043,FULTON TECHNOLOGIES,FULTON TECHNOLOGY,,160 N GARDEN AVE,,ROSELLE,IL,D,After research on the web found possible DUNS,79127467/086913043,"On hoovers for JUNE DUNS we found company name "" FULTON TECHNOLOGIES, INC."" and address matches completely and 
for MAY DUNS we found company name ""Fulton Contracting Co "" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location/Single Location,"FULTON TECHNOLOGIES, INC."," 160 N Garden Ave
Roselle, IL 60172-1764,
United States ",630-893-1395 ,79127467/086913043,
,36756843,153639364,THE DATA ENTRY CO,THE DATA ENTRY CO,,8120 WOODMONT AVE,,BETHESDA,MD,D,After research on the web found possible DUNS,36756843/153639364,"On hoovers for JUNE DUNS we found company name "" The Data Entry Company"" and address matches completely and 
for MAY DUNS we found company name ""The Data Entry Company of Virginia "" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Branch/Headquarters,The Data Entry Company of Virginia," 8120 Woodmont Ave Ste 550
Bethesda, MD 20814-2761,
United States ",301-718-0703 ,36756843/153639364,827405148
,69860161,36563739,DIGIORGI ROOFING,DIGIORGI ROOFING,,33 LANCASTER DR,,BEACON FALLS,CT,A,Accepted original DUNS based on input data given,69860161,"we could find JUNE DUNS on hoovers with input company name and address.
                                                                                                                                                                                                                                                                For MAY DUNS we could find different company name where partially/ccomplete address matches.",,June,Headquarters,"Digiorgi Roofing and Siding, Inc."," 33 Lancaster Dr
Beacon Falls, CT 06403-1049,
United States ",203-723-6880 ,,
,931105811,193098378,PORT CITY CASTINGS,PORT CITY CASTINGS,,1985 E LAKETON AVE,,MUSKEGON,MI,B,After research on the web accept original DUNS,193098378,"We could find different company name with JUNE DUNS where address matches partially. 
For MAY DUNS we could find input company name and address matches.
",,May,Single Location,PORT CITY CASTINGS CORPORATION," 1985 E Laketon Ave
Muskegon, MI 49442-6127,
United States ",231-777-3941 ,,
,84289086,622825412,STREAMLINE HEALTH,STREAMLINE HEALTH,,1230 PEACHTREE ST NE,,ATLANTA,GA,D,After research on the web found possible DUNS,84289086/622825412,"On hoovers for JUNE DUNS we found company name ""STREAMLINE HEALTH, INC. "" and address matches completely and 
for MAY DUNS we found company name ""Streamline Health Solutions, Inc. "" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Headquarters,"STREAMLINE HEALTH, INC."," 1230 Peachtree St Ne Ste 600
Atlanta, GA 30309-3574,
United States ",513-794-7100 ,84289086/622825412,
,3597876,34325436,RFP DEPOT LLC,RFP DEPOT LLC,,629 QUALITY DR STE 101,,AMERICAN FORK,UT,B,After research on the web accept original DUNS,34325436,"we could find different company name with JUNE DUNS where address matches partially.
                                                                                                                                                                                                                                                                For MAY DUNS we could find input company name and address matches.",,May,Single Location,"RFP DEPOT, LLC"," 629 Quality Dr Ste 101
American Fork, UT 84003-3301,
United States ",801-765-9245 ,,
,78759454,40177912,PATTON HOSPITALITY M,PATTON HOSPITALITY M,,1 VANCE GAP RD,,ASHEVILLE,NC,A,Accepted original DUNS based on input data given,78759454,"we could find JUNE DUNS on hoovers with input company name and address.
                                                                                                                                                                                                                                                                For MAY DUNS we could find different company name where partially/ccomplete address matches.",,June,Single Location,Hospitality Patton Management LLC," 1 Vance Gap Rd
Asheville, NC 28805-1227,
United States ",855-572-8866 ,,
,74496193,878058486,CPS COLOR EQUIP. INC,CPS COLOR EQUIP INC,,1125 SCHILLING BLVD E,,COLLIERVILLE,TN,A,Accepted original DUNS based on input data given,74496193,"we could find JUNE DUNS on hoovers with input company name and address.
                                                                                                                                                                                                                                                                For MAY DUNS we could find different company name where partially/ccomplete address matches.",,June,Single Location,CPS Color Equipment Inc," 1125 Schilling Blvd E #107
Collierville, TN 38017-7078,
United States ",704-588-8408 ,,
,964765148,12085303,HEARTH PATIO BBQ ASN,HEARTH PATIO BBQ ASN,,1901 N MOORE ST,,ARLINGTON,VA,D,After research on the web found possible DUNS,964765148/012085303,"On hoovers for JUNE DUNS we found company name ""Hearth Patio and Barbecue Education Foundation "" and address matches completely and 
for MAY DUNS we found company name "" Hearth Patio Barbecue Association"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location/Headquarters,Hearth Patio and Barbecue Education Foundation," 1901 N Moore St Ste 600
Arlington, VA 22209-1708,
United States ",703-524-8030 ,964765148/012085303,
,61836904,833567725,EWING SPORTS CENTER,EWING SPORTS CENTER,,1445 LOWER FERRY RD,,EWING,NJ,A,Accepted original DUNS based on input data given,61836904,"we could find JUNE DUNS on hoovers with input company name and address.
                                                                                                                                                                                                                                                                For MAY DUNS we could find different company name where partially/ccomplete address matches.",,June,Single Location,Ewing Sports Center L.L.C.,"1445 Lower Ferry Rd Ste 1
Ewing, NJ 08618-1424, 
United States",609-882-8020 ,,
,957113152,7724862,JAPAN TELECOM AMER,SOFTBANK TELECOM AME,,10960WILSHIR BL.1960,,LOS ANGELES,,B,After research on the web accept original DUNS,7724862,"We could find different company name with JUNE DUNS where address matches partially. 
For MAY DUNS we could find input company name and address matches.
",,May,Branch,Softbank Telecom America Corp.,"10960 Wilshire Blvd #1960
Los Angeles, CA 90024-3805, 
United States",213-622-8150,,957113152
,799435862,792912016,PALLET SERVICES INC,PALLET SERVICE INC,,201 E FAIRHAVEN AVE,,BURLINGTON,WA,A,Accepted original DUNS based on input data given,799435862,"we could find JUNE DUNS on hoovers with input company name and address.
                                                                                                                                                                                                                                                                For MAY DUNS we could find different company name where partially/ccomplete address matches.",,June,Headquarters,Pallet Services Inc,"201 E Fairhaven Ave
Burlington, WA 98233-1702, 
United States",360-424-8171 ,,
,79290695,143636947,KONIAG TECHNOLOGY,KONIAG TECHNOLOGY,,4100 LAFAYETTE CENTER DR,,CHANTILLY,VA,A,Accepted original DUNS based on input data given,79290695,"we could find JUNE DUNS on hoovers with input company name and address.
                                                                                                                                                                                                                                                                For MAY DUNS we could find different company name where partially/ccomplete address matches.",,June,Branch,Koniag Information Security Services LLC,"4100 Lafaye Ctr Dr Ste 30
Chantilly, VA 20151, 
United States",703-488-9371 ,,78305597
,930367870,182942230,HAWKINS & LAFFERTY,HAWKINS LAFFERTY,,1778 B WLMA RDLPH BV,,CLARKSVILLE,,B,After research on the web accept original DUNS,182942230,"We could find different company name with JUNE DUNS where address matches partially. 
For MAY DUNS we could find input company name and address matches.
",,May,Single Location,"Hawkins & Lafferty Homebuilders, LLC","1778 Wilma Rudolph Blvd Ste B
Clarksville, TN 37040-6875, 
United States",931-647-3942 ,,
,32694753,157867040,SEA SIDE PALM BEACH,SEA SIDE PALM BEACH,,631 US HIGHWAY 1 STE 304,,NORTH PALM BEACH,FL,D,After research on the web found possible DUNS,32694753/157867040,"On hoovers for JUNE DUNS we found company name "" C Sea Side Palm Beach LLC"" and address matches completely and 
for MAY DUNS we found company name "" Behavioral Health of The Palm Beaches, Inc."" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location/Single Location,C Sea Side Palm Beach LLC,"631 Us Highway 1 Ste 304
North Palm Beach, FL 33408-4620, 
United States",561-615-6664 ,32694753/157867040,
,85989440,809295749,FINGER LAKES ADDICT,FINGER LAKES ADDICT,,28 E MAIN ST,,CLIFTON SPRINGS,NY,D,After research on the web found possible DUNS,85989440/809295749,"On hoovers for JUNE DUNS we found company name ""Finger Lakes Addiction Counseling and Referral Agency Inc "" and address matches completely and 
for MAY DUNS we found company name "" Flacra Co"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Single Location,Finger Lakes Addiction Counseling and Referral Agency Inc,"28 E Main St
Clifton Springs, NY 14432-1231, 
United States",315-462-9466 ,85989440/809295749,
,964880764,73249872,UNITED CHURCH INSURA,UNITED CHURCH INSURA,,700 PROSPECT AVE E,,CLEVELAND,OH,D,After research on the web found possible DUNS,964880764/073249872,"On hoovers for JUNE DUNS we found company name ""United Church Insurance Company Inc "" and address matches completely and 
for MAY DUNS we found company name ""THE UNITED CHURCH OF CHRIST "" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location/Headquarters,United Church Insurance Company Inc,"700 Prospect Ave E
Cleveland, OH 44115-1110, 
United States",800-437-8830 ,964880764/073249872,
,28721137,96366455,SOCIETY OF AMERICAN,THE SOCIETY OF AMERI,,607 PRINCE ST,,ALEXANDRIA,VA,D,After research on the web found possible DUNS,28721137/096366455,"On hoovers for JUNE DUNS we found company name ""Society of American Milit "" and address matches completely and 
for MAY DUNS we found company name "" The Society of American Military Engineers"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location/Headquarters,Society of American Milit,"607 Prince St
Alexandria, VA 22314-3117, 
United States",703-549-3800 ,28721137/096366455,
,94673071,963541151,FRIPP ISLAND RESORT,FRIPP ISLAND RESORT,,2119 SEA ISLAND PKWY,,SAINT HELENA ISLAND,SC,D,After research on the web found possible DUNS,94673071/963541151,"On hoovers for JUNE DUNS we found company name ""FRIPP ISLAND RESORT, INC. "" and address matches completely and 
for MAY DUNS we found company name "" The Marina Village of Fripp Inc"" and address matches completely. Tradestylename is match.So both JUNE and MAY DUNS are considered.
",,June/May,Single Location/Single Location,"FRIPP ISLAND RESORT, INC.","2119 Sea Island Pkwy
Saint Helena Island, SC 29920-5001, 
United States",843-838-2131 ,94673071/963541151,
,10893568,21119905,MSPC,MSPC,,340 NORTH AVE E,,CRANFORD,NJ,A,Accepted original DUNS based on input data given,10893568,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could not find anything.
",,June,Headquarters,"Mspc Certified Public Accountants and Advisors, P.C.","340 North Ave E Ste 3
Cranford, NJ 07016-2461, 
United States",908-272-7000 ,,
,26500218,45212586,KUSTOM US INC,KUSTOM US INC,,265 HUNT PARK CV,,LONGWOOD,FL,D,After research on the web found possible DUNS,26500218/045212586,"On hoovers for JUNE DUNS we found company name "" Kustom US Inc."" and address matches completely and 
for MAY DUNS we found company name "" Kustom Us, Inc."" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Single Location,Kustom US Inc.,"265 Hunt Park Cv
Longwood, FL 32750-7567, 
United States",330-630-5905 ,26500218/045212586,
,784178639,92222447,CMC KUHNKE INC,CMCKUHNKE INC,,1060 BROADWAY,,MENANDS,NY,A,Accepted original DUNS based on input data given,784178639,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name where address is different.
",,June,Single Location,"Cmc-Kuhnke, Inc","1060 Brdwy
Albany, NY 12204, 
United States",518-694-3310 ,,
,79381652,627269574,CRESA PARTNERS,CRESA PARTNERS OF FL,,601BRCKLL KEYDR#1000,,MIAMI,,D,After research on the web found possible DUNS,79381652/627269574,"On hoovers for JUNE DUNS we found company name "" CRESA PARTNERS OF FLORIDA, LLC"" and address matches completely and 
for MAY DUNS we found company name ""Cresa Partners
 "" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location/Single Location,"CRESA PARTNERS OF FLORIDA, LLC","601 Brickell Key Dr Ste 1000
Miami, FL 33131-2662, 
United States",305-960-8430 ,79381652/627269574,
,795517143,963033969,THE EMERIL LAGASSE,THE EMERIL LAGASSE,,829 SAINT CHARLES AVE,,NEW ORLEANS,LA,D,After research on the web found possible DUNS,795517143/963033969,"On hoovers for JUNE DUNS we found company name ""Emeril's Homebase, L.L.C. "" and address matches completely and 
for MAY DUNS we found company name "" Emeril Lagasse Foundation"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Single Location,"Emeril's Homebase, L.L.C.","829 Saint Charles Ave
New Orleans, LA 70130-3715, 
United States",504-524-4241 ,795517143/963033969,
,91763417,930890830,WINTER CONST CO,WINTER CONST CO,,191 PEACHTREE ST,,ATLANTA,GA,D,After research on the web found possible DUNS,91763417/930890830,"On hoovers for JUNE DUNS we found company name "" The Winter Construction Company"" and address matches completely and 
for MAY DUNS we found company name "" Winter Construction"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Single Location,The Winter Construction Company,"191 Peachtree St Ne #2100
Atlanta, GA 30303-1740, 
United States",404-588-3300 ,91763417/930890830,
,47867693,969896203,IGAF,PRIMEGLOBAL INC NA,,3235 SATELLITE BLVD,,DULUTH,GA,D,After research on the web found possible DUNS,47867693/969896203,"On hoovers for JUNE DUNS we found company name "" Primeglobal, Inc. - North America"" and address matches completely and 
for MAY DUNS we found company name "" International Group of Accounting Firms Ltd DBA Igaf Worldwide"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location/Single Location,"Primeglobal, Inc. - North America","3235 Satellite Blvd #400
Duluth, GA 30096-8688, 
United States",678-417-7730 ,47867693/969896203,
,136954885,122740574,GROUP ONE,GROUP ONE,,500 E SHORE DR,,EAGLE,ID,A,Accepted original DUNS based on input data given,136954885,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name where address is different.
",,June,Branch,"Group One, Inc.","500 E Shore Dr Ste 200
Eagle, ID 83616-6960, 
United States",208-939-8000 ,,122740574
,78606466,160893129,GREENWOOD ATHLETIC,GREENWOOD ATHLETIC,,5801 S QUEBEC ST,,GREENWOOD VILLAGE,CO,D,After research on the web found possible DUNS,78606466/160893129,"On hoovers for JUNE DUNS we found company name "" Greenwood Athletic and Tennis Club"" and address matches completely and 
for MAY DUNS we found company name "" Greenwood Athletic Club, Ltd."" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Single Location,Greenwood Athletic and Tennis Club,"5801 S Quebec St Ste 2
Greenwood Village, CO 80111-2003, 
United States",303-770-2582 ,78606466/160893129,
,60318951,957467504,HAGGERTY CONSTRUCTIO,HAGGERTY CONSTRUCTIO,,2474 WIGWAM DR,,STOCKTON,CA,A,Accepted original DUNS based on input data given,60318951,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could not find anything.
",,June,Single Location,"Haggerty Construction, Inc.","2474 Wigwam Dr Ste A
Stockton, CA 95205-2453, 
United States",209-475-9898 ,,
,15993038,109483946,EQUIVOICE INC.,EQUIVOICE INC,,PO BOX 7300,,ALGONQUIN,IL,A,Accepted original DUNS based on input data given,15993038,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name where address is different.
",,June,Headquarters,"Equivoice, Inc","1015 W Lake St Fl 2 Flr 2
Algonquin, IL 60102, 
United States",847-429-1700 ,,
,79771455,60491612,RELATIVITYSPORTSLLC,RELATIVITYSPORTSLLC,,9242 BEVERLY BLVD,,BEVERLY HILLS,CA,C,After research on the web found better DUNS,63461840,"On hoovers for JUNE DUNS we found company name "" Relativity Education, LLC"" and address doesn't  match and 
for MAY DUNS we found company name "" Brians Transportation LLC"" and address doesn't  match.After research on web found better dUNS with company name "" Relativity Sports, LLC"" and address matches completely.
",,,Single Location,"Relativity Sports, LLC","9242 Beverly Blvd
Beverly Hills, CA 90210-3732, 
United States",310-786-0388 ,63461840,
,623471104,807831479,AMBER CAPITAL LP,AMBER CAPITAL LP,,900 3RD AV FL2 1103,,NEW YORK,,D,After research on the web found possible DUNS,623471104/807831479,"On hoovers for JUNE DUNS we found company name ""Amber Capital LP "" and address matches completely and 
for MAY DUNS we found company name ""Amber Capital US GP LLC "" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Single Location,Amber Capital LP,"900 3rd Ave Rm 1103
New York, NY 10022-3291, 
United States",212-826-7129 ,623471104/807831479,
,184439961,50809156,BY THE SEA RESORTS,BY THE SEA RESORTS,,15325 FRONT BEACH RD,,PANAMA CITY BEACH,FL,D,After research on the web found possible DUNS,184439961/050809156,"On hoovers for JUNE DUNS we found company name "" Legacy By Sea"" and address matches completely and 
for MAY DUNS we found company name ""By The Sea Resorts, Inc. "" and address matches partially. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location/Single Location,Legacy By Sea,"15325 Front Beach Rd
Panama City, FL 32413-3527, 
United States",850-249-8601 ,184439961/050809156,
,39511365,5758570,H&L ARCHITECTURE LTD,HL ARCHITECTURE LTD,,1755 BLAKE ST STE 400,,DENVER,CO,D,After research on the web found possible DUNS,39511365/005758570,"On hoovers for JUNE DUNS we found company name "" H+l Architecture Ltd."" and address matches completely and 
for MAY DUNS we found company name "" H & L Architecture Ltd"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Single Location,H+l Architecture Ltd.,"1755 Blake St Ste 400
Denver, CO 80202-1292, 
United States",303-298-4700 ,39511365/005758570,
,621033760,77114049,YWCA OF METROPOLITAN,YWCA OF METROPOLITAN,,3820 W PINE MALL BLVD,,SAINT LOUIS,MO,D,After research on the web found possible DUNS,621033760/077114049,"On hoovers for JUNE DUNS we found company name ""Young Women's Christian Association of Metropolitan St Louis "" and address matches completely and 
for MAY DUNS we found company name "" YOUNG WOMEN'S CHRISTIAN ASSOCIATION OF METROPOLITAN ST. LOUIS, MISSOURI"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Branch/Headquarters,"YOUNG WOMEN'S CHRISTIAN ASSOCIATION OF METROPOLITAN ST. LOUIS, MISSOURI","3820 W Pine Mall
Saint Louis, MO 63108-3336, 
United States",314-531-1115 ,621033760/077114049,
,7187032,3790065,WAGNER INDUSTRIES,WAGNER IND,,1201 E 12TH AVE,,NORTH KANSAS CITY,MO,D,After research on the web found possible DUNS,7187032/003790065,"On hoovers for JUNE DUNS we found company name ""Wagner Industries, Inc. "" and address matches completely and 
for MAY DUNS we found company name "" Wagner Industries, Inc."" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Branch,"Wagner Industries, Inc.","1201 E 12th Ave
North Kansas City, MO 64116-4306, 
United States",816-474-1110 ,7187032/003790065,
,967851481,95807970,GOLDEN KEY IHS,GOLDEN KEY IHS,,1040 CROWN POINTE PKWY,,ATLANTA,GA,D,After research on the web found possible DUNS,967851481/095807970,"On hoovers for JUNE DUNS we found company name ""Golden Key International Honour Society, Inc. "" and address matches completely and 
for MAY DUNS we found company name "" Golden Key National Honor Society"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location/Headquarters,"Golden Key International Honour Society, Inc.","1040 Crown Pointe Pkwy Ste 900
Atlanta, GA 30338-6908, 
United States",678-689-2200 ,967851481/095807970,
,120605126,613458244,THE FLP FOUNDATION,THE FLP FOUNDATION,,1901 VINE ST RM 400,,PHILADELPHIA,PA,B,After research on the web accept original DUNS,613458244,"We could find different company name with JUNE DUNS where address matches partially. 
For MAY DUNS we could find input company name and address matches.

",,May,Headquarters,REGIONAL FOUNDATION CENTER,"1901 Vine St Fl 2
Philadelphia, PA 19103-1116, 
United States",215-686-5423 ,,
,144510864,60527645,SW VERMONT MEDICAL CENTER,SW VERMONT MEDICAL CENTER,,100 HOSPITAL DR,,BENNINGTON,VT,D,After research on the web found possible DUNS,144510864/060527645,"On hoovers for JUNE DUNS we found company name ""SOUTHWESTERN VERMONT HEALTH CARE CORPORATION "" and address matches completely and 
for MAY DUNS we found company name ""Southwestern Vermont Medical Center, Inc. "" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,"Headquarters/Single Location
","SOUTHWESTERN VERMONT HEALTH CARE CORPORATION
","100 Hospital Dr
Bennington, VT 05201-5004, 
United States",802-442-6361 ,144510864/060527645,
,783482495,37026912,NORTHEAST ADVERTISNG,NORTHEAST ADVERTISNG,,50 S BUCKHOUT ST,,IRVINGTON,NY,A,Accepted original DUNS based on input data given,783482495,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could not find anything.
",,June,"Single Location
","Northeast Advertising Corp
","50 S Buckhout St Ste 200
Irvington, NY 10533-2201, 
United States",914-909-2959 ,783482495,
,620084905,780794868,MILLWORKS ETC  INC,MILLWORKS ETC INC,,2586 CALCITE CIR,,NEWBURY PARK,CA,D,After research on the web found possible DUNS,"620084905
/780794868","On hoovers for JUNE DUNS we found company name "" MILLWORKS, ETC., INC."" and address matches completely and 
for MAY DUNS we found company name "" Millworks, Etc., Inc."" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,"Headquarters/Branch
","MILLWORKS, ETC., INC.
","2586 Calcite Cir
Newbury Park, CA 91320-1203, 
United States",805-499-3400,"620084905
/780794868",
,24692370,77809424,FAMILY & CHILD SERVICE,FAMILY CHILD SERVICE,,1509 16TH ST NW,,WASHINGTON,DC,A,Accepted original DUNS based on input data given,24692370,"we could find JUNE DUNS on hoovers with input partial company name but complete address. For MAY DUNS we could find same company name where partially address matches.
",,June,Branch,"Families International, Inc.
","1509 16th St Nw
Washington, DC 20036-1461, 
United States",,24692370,
,786734066,11541104,ENVIRO WASTE OIL,ENVIRO WASTE OIL,,PO BOX 747,,MAHOPAC,NY,B,After research on the web accept original DUNS,11541104,"We could find different company name with JUNE DUNS where address matches partially. 
For MAY DUNS we could find input partial company name and address matches completely.
",,May,"Single Location
","Enviro Waste Oil Recovery, LLC
","279 Route 6
Mahopac, NY 10541-3745, 
United States",,11541104,
