Sr. No.,Jun DUNs,May DUNs,legal_nm,dba_nm,alt_bus_nm,bus1_address1,bus1_address2,bus1_city,bus1_state_cd,Action Code,Action Code Details,Final DUNS,Comments,Weblinks,June/May,Location,Company Name on D&B,Address on D&B,Contact Number,DUNS As Per CP,Headquarter DUNS
,79630555,146598458,WALDON OPERATIONS,WALDON OPERATIONS,,2045 HIGHWAY 59,,MANDEVILLE,LA,A,Accepted original DUNS based on input data given,79630555,"we could find JUNE DUNS on hoovers with input partial company name and address. For MAY DUNS we could find same company name where
 address doesn’t matches.",,June,Single Location,"Waldon Operations, L.L.C.","2045 Highway 59
Mandeville, LA 70448-1909, 
United States",985-626-1900 ,,
,54944479,101294221,KLR MACHINES INC.,BUCHER VASLIN NA,,3100 DUTTON AVE # 146E,,SANTA ROSA,CA,A,Accepted original DUNS based on input data given,54944479,"we could find JUNE DUNS on hoovers with input partial company name and address. For MAY DUNS we could find same company name where
 address doesn’t matches.",,June,Single Location,"Bucher Vaslin North America, Inc.","3100 Dutton Ave Ste 146
Santa Rosa, CA 95407-5772, 
United States",707-823-2883 ,,
,24606413,800672417,GROUP MANAGEMENT,GROUP MANAGEMENT,,1333 2ND ST STE 300,,SANTA MONICA,CA,B,After research on the web accept original DUNS,800672417,We could  findf for June Duns  different  company and address matches completely  . For MAY DUNS we could find input company name matches with tradestyle partially and address completely matches.,,May,Single Location,"UPFRONT VENTURES MANAGEMENT, INC.","1314 7th St Ste 600
Santa Monica, CA 90401-1608, 
United States",310-785-5100 ,,
,122735400,170298181,TETON SCIENCE SCHOOL,TETON SCIENCE SCHOOL,,700 COYOTE CANYON RD,,JACKSON,WY,D,After research on the web found possible DUNS,122735400/170298181,"On hoovers for JUNE DUNS we found company name "" TETON SCIENCE SCHOOLS, INC"" and address doesnt  completely  and for MAY DUNS we found company name ""American International "" and address completely   matches . So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Branch,"TETON SCIENCE SCHOOLS, INC","700 Coyote Canyon Rd
Jackson, WY 83001-8501, 
United States",307-733-1313 ,122735400/170298181,
,965344364,798296745,ESCAMBIA COMMUNITY,ESCAMBIA COMMUNITY,,2200 N PALAFOX ST,,PENSACOLA,FL,D,After research on the web found possible DUNS,965344364/798296745,"On hoovers for JUNE DUNS we found company name ""Escambia Community Holdings Inc"" and address matches partially and 
for MAY DUNS we found company name ""ESCAMBIA COMMUNITY CLINICS, INC."" and address matches partially. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,"ESCAMBIA COMMUNITY CLINICS, INC.","14 W Jordan St
Pensacola, FL 32501-1735, 
United States",850-436-4630 ,965344364/798296745,
,960916794,795147669,GRASSO APPRAISAL,GRASSO APPRAISAL,,18 COMMERCE WAY,,WOBURN,MA,D,After research on the web found possible DUNS,960916794/795147669,"On hoovers for JUNE DUNS we found company name ""Prime Valuation Services, Inc."" and address matches completely and for MAY DUNS we found company name ""Grasso Appraisal Services Inc"" and address doesn't matches . So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,"Prime Valuation Services, Inc","18 Commerce Way Ste 7250
Woburn, MA 01801-1137, 
United States",781-281-2032 ,960916794/795147669,
,114189657,190917489,AUSTIN ASSOCIATES PA,AUSTIN ASSOCIATES PA,,PO BOX 3400,,AUBURN,ME,A,Accepted original DUNS based on input data given,114189657,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address doesn't match.,,June,Headquarters,Austin Associates PA Certified Public Accountants,"2 Great Falls Plz
Auburn, ME 04210-5966, 
United States",207-783-9111 ,,
,959566670,786736533,FINGER LAKES TECHNOL,FINGER LAKES TECHNOL,,75 MAIN ST,,PHELPS,NY,E,After research on the web found Business but no DUNS,,"We could find existing DUNS on hoovers where company name as "" Finger Lakes Technologies Group, Inc."" and address doesn't match. 
After research we could find company business on web, but there is no DUNS available for the obligor.
",http://www.yelp.com/biz/finger-lakes-technologies-group-phelps,,,,,,,
,78408147,181474235,SMITH LEADRSHP ACDMY,SMITH LEADRSHP ACDMY,,23 LEONARD ST,,BOSTON,MA,D,After research on the web found possible DUNS,78408147/181474235,"On hoovers for JUNE DUNS we found company name ""Smith Leadership Academy "" and address doesn't match and 
for MAY DUNS we found company name ""Helen Y. Davis Leadership Academy Charter Public School "" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location / Single Location,Smith Leadership Academy,"23 Leonard St
Dorchester, MA 02122-2718, 
United States",617-474-7950 ,78408147/181474235,
,64480248,940047827,ALPHACOM DISTR INC,ALPHACOM DISTR INC,,5173 WARING RD # 556,,SAN DIEGO,CA,A,Accepted original DUNS based on input data given,64480248,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find  company name where partially address match.",,June,Single Location,Actiondvdcom Alphacom Dvd and Alphacom Distribution Are All Divisions of,"5173 Waring Rd
San Diego, CA 92120-2705, 
United States",,,
,134306120,92180780,SCANLON IMPORTS INC,SCANLON IMPORTS INC,,14100 S TAMIAMI TRL,,FORT MYERS,FL,A,Accepted original DUNS based on input data given,134306120,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find different company name where  address matches.

",,June,Single Location,"SCANLON IMPORTS, INC","14270 S Tamiami Trl
Fort Myers, FL 33912-1940, 
United States",239-433-1661 ,,
,20678226,75267765,COMPENSATION ADVISOR,COMPENSATION ADVISOR,,1133 AVENUE OF THE AMERICAS,,NEW YORK,NY,A,Accepted original DUNS based on input data given,20678226,we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could find  different company name where address matches completely.,,June,Single Location,"Compensation Advisory Partners LLC
","1133 Ave Of Amricas Fl 36 Flr 36
New York, NY 10036, 
United States",212-921-9350 ,,
,606145985,141930854,CERTIFIED ELECTRICAL,CERTIFIED ELECTRICAL,,7709 PARK PLACE RD,,YORK,SC,D,After research on the web found possible DUNS,606145985/141930854,"On hoovers for JUNE DUNS we found company name ""Certified Electrical Distributors, Inc "" and address matches partially and 
for MAY DUNS we found company name ""Certified Advanced Technologies, LLC "" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location / Single Location,"Certified Electrical Distributors, Inc
","7715 Park Place Rd
York, SC 29745-7413, 
United States",803-684-0085 ,606145985/141930854,
,79703135,106744746,IMAGE MICROSYSTEMS,IMAGE MICROSYSTEMS,,6301 CHALET DR,,LOS ANGELES,CA,A,Accepted original DUNS based on input data given,79703135," we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could not find sanything.
",,June,Single Location,Image Microsystems Inc,"6301 Chalet Dr
Commerce, CA 90040-3705, 
United States",562-776-3333 ,,
,79118485,839658627,CITY OF HOMEWOOD,CITY OF HOMEWOOD,,PO BOX 59666,,HOMEWOOD,AL,D,After research on the web found possible DUNS,79118485/839658627,"On hoovers for JUNE DUNS we found company name "" City of Homewood"" and address matches completely and 
for MAY DUNS we found company name ""City of Homewood "" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Branch,City of Homewood,"2850 19th St S Fl 4
Homewood, AL 35209-2700, 
United States",205-332-6100 ,79118485/839658627,79118485
,53511717,137626818,DLUGOSCH III LLC,DLUGOSCH III LLC,,PO BOX 338,,YORKTOWN,TX,D,After research on the web found possible DUNS,53511717/137626818,"On hoovers for JUNE DUNS we found company name ""Dlugosch III, LLC"" and address matches partially and 
for MAY DUNS we found company name ""DLUGOSCH IV, LLC"" and address matches partially. So both JUNE and MAY DUNS are considered. ",,June/May,Headquarters/Single Location,"Dlugosch III, LLC","507 E Main St
Yorktown, TX 78164-2067, 
United States",361-564-9504 ,53511717/137626818,
,21460918,147185644,FLAGLER CONSTRUCTION,FLAGLER CONSTRUCTION,-,8418 PALM RIVER RD,-,TAMPA,FL,A,Accepted original DUNS based on input data given,21460918,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is  different.,,June,Branch,Flagler Construction Equipment LLC,"8418 Palm River Rd
Tampa, FL ",407-659-8700 ,-,-
,144697232,78740352,KOWA OPTIMED INC,KOWA OPTIMED INC,,20001 S VERMONT AVE,,TORRANCE,CA,D,After research on the web found possible DUNS,144697232/078740352,"On hoovers for JUNE DUNS we found company name ""Kowa Optimed, Inc."" and address matches completely and 
for MAY DUNS we found company name ""Kowa Health Care America, Inc."" and address matches partially. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,"Kowa Optimed, Inc.","20001 S Vermont Ave
Torrance, CA 90502-1387, 
United States",310-515-0438 ,144697232/078740352,
,27564012,27561844,THE HOLLAND INC,THE HOLLAND INC,,109 W 17TH ST,,VANCOUVER,WA,D,After research on the web found possible DUNS,027564012 / 027561844,"On hoovers for JUNE DUNS we found company name ""The Holland Inc"" and address matches completely and 
for MAY DUNS we found company name ""The Holland Inc"" and address matches completely. So both JUNE and MAY DUNS are considered.

",,June/May,Headquarters / Branch,The Holland Inc,"109 W 17th St
Vancouver, WA 98660-2932, 
United States",360-694-1521 ,027564012 / 027561844,27564012
,828761143,610328838,INTERFACEFABRIC INC.,TRUE TEXTILES INC,,9 OAK ST,,GUILFORD,ME,D,After research on the web found possible DUNS,828761143/610328838,"On hoovers for JUNE DUNS we found company name ""True Textiles, Inc"" and address matches completely and for MAY DUNS we found company name ""Interface Fabrics Group, Inc"" and address matches completely. So both JUNE and MAY DUNS are considered. ",,June/May,Branch / Single Location,"Interface Fabrics Group, Inc","9 Oak St
Guilford, ME 04443-6367, 
United States",207-876-3331,828761143/610328838,
,10413326,610326803,FLORIDA AIR ACADEMY,FLORIDA AIR ACADEMY,,1950 ACADEMY DR,,MELBOURNE,FL,D,After research on the web found possible DUNS,10413326/610326803,"On hoovers for JUNE DUNS we found company name ""Florida Air Academy-Melbourne Inc"" and address matches completely and 
for MAY DUNS we found company name ""Florida Air Industries, Inc."" and address matches completely. So both JUNE and MAY DUNS are considered. ",,June/May,Single Location / Headquarters,Florida Air Academy-Melbourne Inc,"1950 Academy Dr
Melbourne, FL 32901-4396, 
United States",321-723-3211 ,10413326/610326803,
,30454509,192474815,XCHANGING SYS INC,XCHANGING SYSTEM INC,-,100S JEFFERSONRD 1FL,-,WHIPPANY,-,A,Accepted original DUNS based on input data given,30454509,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is different.,,June,Headquarters,"Xchanging Systems and Services, Inc."," 100 S Jefferson Rd , Whippany, NJ 07981-1009, United States ",973-515-6470,-,30454509
,54637169,37856312,CHARLES R DREW UNIVERSITY,CHARLES R DREW UNIVERSITY,,1731 E 120TH ST,,LOS ANGELES,CA,D,After research on the web found possible DUNS,54637169/37856312,"On hoovers for JUNE DUNS we found company name "" Charles Drew University of Medicine and Science"" and address matches partially and for MAY DUNS we found company name ""Charles Drew University of Medicine and Science "" and address matches completely. So both JUNE and MAY DUNS are considered. ",,June/May,Branch / Branch,Charles Drew University of Medicine and Science,"1731 E 120th St Los Angeles, CA 90059-3051, United States",323-563-4800,54637169/37856312,
,35164840,69737836,WORLDWIDEINTERACTIVE,WORLDWIDEINTERACTIVE,,6900S ORANGE BLOSSOM,,ORLANDO #200,,D,After research on the web found possible DUNS,35164840 / 69737836,"On hoovers for JUNE DUNS we found company name ""Worldwide Interactive Services, LLC"" and address matches completely and for MAY DUNS we found company name ""Worldwide Interactive Services Inc"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,"Worldwide Interactive Services, LLC","6900 S Orange Blossom Trl #200
Orlando, FL 32809-5735, 
United States",888-596-4947 ,35164840 / 69737836,
,79108115,125991534,THE ARC OF UNION CTY,THE ARC OF UNION CTY,,70 DIAMOND RD,,SPRINGFIELD,NJ,D,After research on the web found possible DUNS,79108115 / 125991534,"On hoovers for JUNE DUNS we found company name ""The ARC of Union County Inc"" matches Partially and address matches Completely and for MAY DUNS we found company name ""The Ark of Union County Inc"" matches  Partially and address matches Completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Headquarters,The ARC of Union County Inc,"70 Diamond Rd
Springfield, NJ ",973-315-0000 ,79108115 / 125991534,79108115 / 125991534
,64098049,147200117,BARTH INDUSTRIES,BARTH IND,,12650 BROOKPARK RD,,CLEVELAND,OH,D,After research on the web found possible DUNS,064098049/147200117,"On hoovers for JUNE DUNS we found company name ""Barth Industries Co., L.P."" and address match completely.and 
for MAY DUNS we found company name ""Barth Industries Inc Del"" and address matches completely.So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters / Single Location,"Barth Industries Co., L.P.","12650 Brookpark Rd
Cleveland, OH 44130-1154, 
United States",216-267-0531 ,064098049/147200117,
,21740030,92165625,CTY OF JEFFERSONTOWN,CTY OF JEFFERSONTOWN,,10416 WATTERSON TRL,,JEFFERSONTOWN,KY,D,After research on the web found possible DUNS,21740030/092165625,"On hoovers for JUNE DUNS we found company name ""City of Jeffersontown"" and address match completely.and 
for MAY DUNS we found company name ""CITY OF JEFFERSONTOWNl"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters / Branch,City of Jeffersontown,"10416 Watterson Trl Ste 1
Louisville, KY 40299-3790, 
United States",502-267-8333 ,21740030/092165625,
,51993527,964828193,VISITING NURSE ASSOC,VISITING NURSE ASSOC,,2400MONTEREY RD S300,,STUART,,A,Accepted original DUNS based on input data given,51993527,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could not find anything.,,June,Branch,"Visiting Nurse Association of Florida, Inc.","2400 Se Monterey Rd #300
Stuart, FL 34996-3351, 
United States",863-688-4260 ,,
,38061415,12562929,DENTAL DELIVERY SYS,DENTAL DELIVERY SYS,,1790 7TH ST E,,SAINT PAUL,MN,D,After research on the web found possible DUNS,38061415,"On hoovers for JUNE DUNS we found company name ""Jsj Ventures LLC"" and address matches completely and for MAY DUNS we found company name ""Repo Motors, Inc."" and address is different. So both JUNE and MAY DUNS are considered.",,June,Single Location,Jsj Ventures LLC,"1790 7th St E
Saint Paul, MN 55119-3419, 
United States",,38061415,
,79773740,78746073,,LODGING AMERICA AT G,,1554 W PEACE ST,,CANTON,MS,F,After research on the web found no Business and no DUNS,,"On hoovers for JUNE DUNS we found company name ""Lodging America At Brookhaven, LLC"" and address is different and for MAY DUNS we found company name ""Bc Consulting Inc"" and address is different. Also after research on web we could not find company business.",,,,,,,,
,78724252,831895219,SCREEN ACTORS GUILD,SCREEN ACTORS GUILD,,3601 W OLIVE AVE STE 200,,BURBANK,CA,D,After research on the web found possible DUNS,78724252 / 831895219,"On hoovers for JUNE DUNS we found company name "" SAG-AFTRA"" and address matches completely and for MAY DUNS we found company name ""Screen Actors Guild-Producers Administrative Corporation "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Branch / Single Location,SAG-AFTRA,"3601 W Olive Ave Fl 2
Burbank, CA 91505-4662, 
United States",818-954-9400 ,78724252 / 831895219,54759485
,621494772,600810035,CORP OF THE R,CORP OF THE R,,8600 LA SALLE RD STE 620,,TOWSON,MD,D,After research on the web found possible DUNS,621494772,"On hoovers for JUNE DUNS we found company name "" Greene, Matthew R DDS PA"" and address matches completely and for MAY DUNS we found company name ""Screen Actors Guild-Producers Administrative Corporation "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June,Single Location,"Greene, Matthew R DDS PA","8600 La Salle Rd Ste 616
Baltimore, MD 21286-2014, 
United States",410-823-8600 ,621494772,
,122264708,34010934,,BRH ASSOCIATES LLC,,3415 WAKE FOREST RD,,RALEIGH,NC,A,Accepted original DUNS based on input data given,122264708,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name and address.,,June,Headquarters,Brh Associates LLC,"3415 Wake Forest Rd
Raleigh, NC 27609-7316, 
United States",919-872-2323 ,,
,78581151,788164473,T R PRICE ASSOC INC,T R PRICE ASSOC INC,,100 E PRATT ST,,BALTIMORE,MD,D,After research on the web found possible DUNS,078581151 / 788164473,We could find company name on D&B toolkit with different address. ,,June/May,Single Location / Single Location,T. Rowe Price Capital Appreciation Fund,100 E PRATT ST,"100 E Pratt St
Baltimore, MD 21202-1009, 
United States",078581151 / 788164473,
,77042869,783837912,ILL STATE MEDICAL SOC,ILL STATE MEDICAL SOC,,20 N MICHIGAN AVE,,CHICAGO,IL,D,After research on the web found possible DUNS,77042869 / 783837912,"On hoovers for JUNE DUNS we found company name "" The Illinois State Medical Society "" and address matches completely and for MAY DUNS we found company name ""Illinois State Medical Society, Inc "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location,The Illinois State Medical Society," 20 N Michigan Ave Ste 700
Chicago, IL 60602-4890,
United States ",312-782-2749 ,77042869 / 783837912,
,926406075,109625405,BVT EQUITY HOLDINGS,BVT EQUITY HOLDINGS,,400 INTRST N PKY#700,,ATLANTA,,D,After research on the web found possible DUNS,926406075 / 109625405,"On hoovers for JUNE DUNS we found company name "" BVT Equity Holdings Inc "" and address matches completely and for MAY DUNS we found company name "" BVT Management Services Inc"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location,BVT Equity Holdings Inc," 400 Interstate North Pkwy Se Ste 700
Atlanta, GA 30339-5017,
United States ",770-618-3500 ,926406075 / 109625405,
,27509423,962597774,ENVIRONETICS DESIGN,ENVIRONETICS DESIGN,,1617 JFK BLVD #1600,,PHILADELPHIA,,A,Accepted original DUNS based on input data given,27509423,we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could find different company name where address not matches.,,June,Single Location,"Environetics
Design, Inc."," 1617 Jfk Blvd Ste 1600
Philadelphia, PA 19103-1829,
United States ",215-525-4849 ,,
,79758859,96116561,ALCOHOLICS ANONYMOUS,ALCOHOLICS ANONYMOUS,,475 RIVERSIDE DR,,NEW YORK,NY,B,After research on the web accept original DUNS,96116561,We could find different company name with JUNE DUNS where address matches partially.For MAY DUNS we could find input company name and address matches.,,May,Headquarters,"Alcoholics Anonymous Grapevine, Inc"," 475 Riverside Dr Ste 1264
New York, NY 10115-0052,
United States ",212-870-3400 ,,
,186294617,125739099,HIGH PERFORMANCE AC,HIGH PERFORMANCE AC,,1850 JOE CROSSON DR,,EL CAJON,CA,A,Accepted original DUNS based on input data given,186294617,we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could find different company name where address not matches.,,June,Single Location,"High Performance Aircraft, Inc."," 1850 Joe Crosson Dr
El Cajon, CA 92020-1234,
United States ",858-576-5000 ,,
,5900899,44683845,R. L ALBERT & SON,R  L ALBERT & SON,,60 LONG RIDGE RD STE 300,STE 300,STAMFORD,CT,A,Accepted original DUNS based on input data given,5900899,we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could find different company name where address not matches.,,June,Single Location,"R. L. Albert, & Son, Inc."," 60 Long Ridge Rd Ste 300
Stamford, CT 06902-1841,
United States ",203-340-5145 ,,
,788065548,130192557,DOUBLE TAKE SOFTWARE,DOUBLETAKE SOFTWARE,,15300 BARRANCA PKWY,,IRVINE,CA,D,After research on the web found possible DUNS,788065548  / 130192557,"On hoovers for JUNE DUNS we found company name "" Double-Take Software, Inc. "" and address matches completely and for MAY DUNS we found company name "" Double-Take Software, Inc. "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters,"Double-Take Software, Inc."," 15300 Barranca Pkwy
Irvine, CA 92618-2200,
United States ",949-253-6500 ,788065548  / 130192557,
,35172896,623100690,STOCKWOOD VII INC.,STOCKWOOD VII INC,,9 AIRPORT RD,,MORRISTOWN,NJ,D,After research on the web found possible DUNS,35172896 / 623100690,"On hoovers for JUNE DUNS we found company name "" Stockwood VII Inc "" and address matches completely and for MAY DUNS we found company name "" Stockwood V Inc Del "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters,Stockwood VII Inc," 9 Airport Rd Hngr 3
Morristown, NJ 07960-4600,
United States ",973-538-2292 ,35172896 / 623100690,
,801992681,143170533,ALYDER PARTNERS LLC,ALYDER PARTNERS LLC,,222 BERKELEY ST,,BOSTON,MA,D,After research on the web found possible DUNS,801992681 / 143170533,"On hoovers for JUNE DUNS we found company name "" Alydar Partners, LLC "" and address matches completely and for MAY DUNS we found company name "" Alydar Capital LLC "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters,"Alydar Partners, LLC"," 222 Berkeley St Fl 17
Boston, MA 02116-4764,
United States ",617-646-3500 ,801992681 / 143170533,
,5337332,883407079,HURON VALLEY STEEL,HURON VALLEY STEEL,,1650 W JEFFERSON AVE,,TRENTON,MI,A,Accepted original DUNS based on input data given,5337332,we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could find different company name where address not matches.,,June,Headquarters,Huron Valley Steel Corporation," 1650 W Jefferson Ave Ste 100
Trenton, MI 48183-2136,
United States ",734-479-3500 ,,
,18073476,115270449,CUMMINGS STREET MBC,CUMMINGS STREET MBC,,8800 WINCHESTER RD,,MEMPHIS,TN,A,Accepted original DUNS based on input data given,18073476,we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could find different company name where address not matches.,,June,Single Location,Cummings St Baptist Church," 8800 Winchester Rd
Memphis, TN 38125-8229,
United States ",901-591-8910 ,,
,70473090,834244506,PLATINUM MAINTENANCE,PLATINUM MAINTENANCE,,120 BROADWAY FL 36,,NEW YORK,NY,A,Accepted original DUNS based on input data given,70473090,we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could find different company name where address not matches.,,June,Single Location,Platinum Maintenance Services Corp.," 120 Broadway Ste 3600
New York, NY 10271-0005,
United States ",212-535-9700 ,,
,16559970,193832797,PNI CORP,PNI CORP,,2331 CIRCADIAN WAY,,SANTA ROSA,CA,D,After research on the web found possible DUNS,16559970 / 193832797,"On hoovers for JUNE DUNS we found company name "" Pni Corp "" and address matches completely and for MAY DUNS we found company name "" Pni Sensor Corporation "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location,Pni Corp," 2331 Circadian Way
Santa Rosa, CA 95407-5437,
United States ",707-566-2260 ,16559970 / 193832797,
,968829197,791463602,REEDER ENERGY OPRTNG,REEDER ENERGY OPRTNG,,4925 GREENVILLE AVE,,DALLAS,TX,D,After research on the web found possible DUNS,968829197 / 791463602,"On hoovers for JUNE DUNS we found company name "" Reeder Energy Operating, LLC"" and address matches completely and for MAY DUNS we found company name "" REEDER ENERGY PARTNERS, LP "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location,"Reeder Energy Operating, LLC","4925 Greenville Ave Ste 1400
Dallas, TX 75206,
United State",214-373-7793 ,968829197 / 791463602,
,13152177,173661067,SALAZAR CONSTRUCTION,SALAZAR CONSTRUCTION,,26306 DIAMOND PL STE 100,,SANTA CLARITA,CA,E,After research on the web found Business but no DUNS,,"We could find existing DUNS on hoovers where company name as "" SALAZAR CONSTRUCTION"" and address doesn't match.After research we could find company business on web, but there is no DUNS available for the obligor.",http://www.yellowpages.com/santa-clarita-ca/mip/salazar-construction-company-inc-472860439,,,,,,,
,100018993,797470908,OAK GRVE SCHL DST 68,OAK GRVE SCHL DST 68,,1700 OPLAINE RD,,LIBERTYVILLE,IL,D,After research on the web found possible DUNS,100018993 / 797470908,"On hoovers for JUNE DUNS we found company name "" Oak Grove Community School District 68 "" and address matches completely and for MAY DUNS we found company name "" OAKGROVE SCHOOL DISTRICT PTO INC "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location,Oak Grove Community School District 68," 1700 Oplaine Rd
Libertyville, IL 60048-1541,
United States ",847-367-4120 ,100018993 / 797470908,
,11295794,4259383,CARE MEDICAL A CA CO,CARE MEDICAL A CA CO,,9644 W NICHOLAS AVE,,VISALIA,CA,D,After research on the web found possible DUNS,11295794 / 004259383,"On hoovers for JUNE DUNS we found company name "" Care Medical "" and address matches completely and for MAY DUNS we found company name "" CARE MEDICAL, A CALIFORNIA CORPORATION "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location,Care Medical," 9644 W Nicholas Ave
Visalia, CA 93291-9598,
United States ",559-685-8281 ,11295794 / 004259383,
,198713497,108634924,TRONCALLI CHRY PLY,TRONCALLI CHRY PLY,,818 ATLANTA RD,,CUMMING,GA,D,After research on the web found possible DUNS,198713497 / 108634924,"On hoovers for JUNE DUNS we found company name "" Troncalli Chryslr-Jeep-Dodge "" and address matches completely and for MAY DUNS we found company name "" Troncalli Automotive Group, Inc. "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location,Troncalli Chryslr-Jeep-Dodge," 818 Atlanta Rd
Cumming, GA 30040-2708,
United States ",678-244-4100 ,198713497 / 108634924,
,24281326,831190017,CHEM CARRIERS LLC,CHEM CARRIERS LLC,,1237 HIGHWAY 75,,SUNSHINE,LA,D,After research on the web found possible DUNS,024281326 / 831190017,"On hoovers for JUNE DUNS we found company name "" Chem Carriers, L.L.C. "" and address matches completely and for MAY DUNS we found company name "" Chem Carriers Towing, L.L.C. "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters,"Chem Carriers, L.L.C."," 1237 Highway 75
Sunshine, LA 70780-3108,
United States ",225-642-0060 ,024281326 / 831190017,
,161325030,136972309,RELEVANT EQUITY SYS,RELEVANT EQUITY SYS,,890 WINTER ST # 325,,WALTHAN,,D,After research on the web found possible DUNS,161325030 / 136972309,"On hoovers for JUNE DUNS we found company name "" Relevant Equity Systems Inc "" and address matches completely and for MAY DUNS we found company name "" Relevant Equity Systems and address matches completely. So both JUNE and MAY DUNS are considered.

, Inc "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location,Relevant Equity Systems Inc," 890 Winter St Ste 325
Waltham, MA 02451-1455,
United States ",781-864-9500 ,161325030 / 136972309,
,8903809,134773840,GARDEN VALLEY TELE,GARDEN VALLEY TELE,,PO BOX 259,,ERSKINE,MN,D,After research on the web found possible DUNS,8903809 / 134773840,"On hoovers for JUNE DUNS we found company name "" Garden Valley Telephone Company "" and address matches completely and for MAY DUNS we found company name "" Garden Valley Telephone Company"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location,Garden Valley Telephone Company," 201 Ross Ave
Erskine, MN 56535,
United States ",218-687-5251 ,8903809 / 134773840,
,79809986,615554177,PICERNE INVESTMENT,PICERNE INVESTMENT,,30950RANCHO VIEJO200,,SAN JUAN CAPISTNO,,D,After research on the web found possible DUNS,79809986 / 615554177,"On hoovers for JUNE DUNS we found company name "" Picerne Associates "" and address matches completely and for MAY DUNS we found company name ""  Picerne Group, Inc"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters,Picerne Associates," 30950 Rancho Viejo Rd #200
San Juan Capistrano, CA 92675-1766,
United States ",949-267-1517 ,79809986 / 615554177,
,616004578,780584934,PREFERRED GROUP PLANS,PREFERRED GROUP PLANS,,PO BOX 15136,,ALBANY,NY,E,After research on the web found Business but no DUNS,,"After research we could find company business on web, but there is no DUNS available for the obligor.",,,,,,,,
,32658700,603885919,PENSACOLA MILL SPPLY,PENSACOLA MILL SPPLY,,342 NELSON ST SW,,ATLANTA,GA,E,After research on the web found Business but no DUNS,,"We could find existing DUNS on hoovers where company name as "" Pensacola Mill Supply Co Inc"" and address doesn't match. 
After research we could find company business on web, but there is no DUNS available for the obligor.
",http://listings.findthecompany.com/l/14693647/Pensacola-Mill-Supply-Company-Inc-in-Atlanta-GA,,,,,,,
,783473403,56391139,TRITON SYSTEMS,TRITON SYSTEM,,21405 B ST,,LONG BEACH,MS,D,After research on the web found possible DUNS,783473403 / 056391139,"On hoovers for JUNE DUNS we found company name ""Triton Systems LLC"" and address matches completely and 
for MAY DUNS we found company name ""TRITON SYSTEMS OF DELAWARE, LLC"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location / Headquarters,Triton Systems LLC,"21405 B St
Long Beach, MS 39560-3141, 
United State",228-575-3100 ,783473403 / 056391139,56391139
