Sr. No.,Jun DUNs,May DUNs,legal_nm,dba_nm,alt_bus_nm,bus1_address1,bus1_address2,bus1_city,bus1_state_cd,Action Code,Action Code Details,Final DUNS,Comments,Weblinks,June/May,Location,Company Name on D&B,Address on D&B,Contact Number,DUNS As Per CP,Headquarter DUNS
,147474886,966205036,HUTCHINSON REGIONAL,HUTCHINSON REGIONAL,,1701 E 23RD AVE,,HUTCHINSON,KS,D,After research on the web found possible DUNS,147474886 / 966205036,"On hoovers for JUNE DUNS we found company name ""Health Care, Inc."" and address matches completely and for MAY DUNS we found company name ""Promise Regional Medical Center Hutchinson Auxiliar"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,"Health Care, Inc.","1701 E 23rd Ave
Hutchinson, KS 67502-1105, 
United States",620-665-2000 ,147474886/966205036,
,196877203,966859717,QUINN EMANUEL,QUINN EMANUEL URQUHA,,865 SFIGUEROA10FL,,LOS ANGELES,,D,After research on the web found possible DUNS,196877203 / 966859717,"On hoovers for JUNE DUNS we found company name ""Quinn Emanuel Urquhart & Sullivan, LLP"" and address matches completely and for MAY DUNS we found company name ""Emanuel Quinn Foundation"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,"Quinn Emanuel Urquhart & Sullivan, LLP","865 S Figueroa St Fl 10
Los Angeles, CA 90017-5003, 
United States",213-443-3000 ,196877203/966859717,
,6932446,151760600,RYERSON INC,RYERSON INC,,227 W MONROE ST,,CHICAGO,IL,D,After research on the web found possible DUNS,6932446 / 151760600,"On hoovers for JUNE DUNS we found company name ""JOSEPH T. RYERSON & SON, INC."" and address matches completely and for MAY DUNS we found company name ""Ryerson Inc."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,"JOSEPH T. RYERSON & SON, INC.","227 W Monroe St Fl 27
Chicago, IL 60606-5081, 
United States
Chicago, IL 60606-5081, 
United States",312-292-5000 ,006932446 / 151760600,
,11715111,362201373,GENBAND INC.,GENBAND US LLC,,3605 E PLANO PKWY,,PLANO,TX,D,After research on the web found possible DUNS,11715111 / 362201373,"On hoovers for JUNE DUNS we found company name ""GENBAND US LLC"" and address matches completely and for MAY DUNS we found company name ""Genband US LLC"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Branch / Branch,GENBAND US LLC,"3605 E Plano Pkwy Ste 100
Plano, TX 75074-1805, 
United States
Plano, TX 75074-1805, 
United States",972-461-4100 ,011715111/362201373,
,51299258,174956102,EXTRA SPACE MANAGEMENT,EXTRA SPACE STORAGE,,2795E COTTONWOOD PKW,,400 SALT LAKECITY,,D,After research on the web found possible DUNS,51299258 / 174956102,"On hoovers for JUNE DUNS we found company name ""Extra Space Storage Inc."" and address matches completely and for MAY DUNS we found company name ""EXTRA SPACE MANAGEMENT, INC."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Headquarters,Extra Space Storage Inc.,"2795 E Cottonwood Pkwy #400
Salt Lake City, UT 84121-7033, 
United States",801-365-4600,051299258 / 174956102,
,849866640,16003718,SAP,SAP,,3999 W CHESTER PIKE,,NEWTOWN SQUARE,PA,D,After research on the web found possible DUNS,849866640 / 016003718,"On hoovers for JUNE DUNS we found company name ""Sap Retail"" and address matches partiallly and for MAY DUNS we found company name ""Sap Public Services, Inc."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,Sap Retail,"3999 W Chester Pike
Newtown Square, PA 19073-2305, 
United States",610-661-2923 ,849866640 / 016003718,
,20461161,827342820,GATEWAY CHURCH,GATEWAY CHURCH,,500 S NOLEN DR STE 300,,SOUTHLAKE,TX,D,After research on the web found possible DUNS,20461161 / 827342820,"On hoovers for JUNE DUNS we found company name ""Gateway Church"" and address matches partially and for MAY DUNS we found company name ""Gateway Church"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Branch,"Gateway Church
","500 S Nolen Dr Ste 300
Southlake, TX 76092-9170, 
United States",817-328-1000 ,20461161 / 827342820,
,790554724,52519881,SALLY BEAUTY CO INC,SALLY BEAUTY HOLDNGS,,3001 COLORADO BLVD,,DENTON,TX,D,After research on the web found possible DUNS,790554724 / 052519881,"On hoovers for JUNE DUNS we found company name ""Sally Beauty Holdings, Inc."" and address matches partially and for MAY DUNS we found company name ""SALLY BEAUTY SUPPLY LLC"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Headquarters,"Sally Beauty Holdings, Inc.","3001 Colorado Blvd
Denton, TX 76210-6802, 
United States",940-898-7500 ,790554724 / 052519881,
,4145645,623827651,BURGER KING CORP,BURGER KING CORP,,5505 BLUE LAGOON DR,,MIAMI,FL,D,After research on the web found possible DUNS,4145645 /623827651,"On hoovers for JUNE DUNS we found company name ""BURGER KING CORPORATION"" and address matches partially and for MAY DUNS we found company name ""Burger King Holdings Inc"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Headquarters,BURGER KING CORPORATION,"5505 Blue Lagoon Dr
Miami, FL 33126-2029, 
United States",305-378-3000 ,004145645 /623827651,
,61612271,841722718,TCP GLOBAL CORP,TCP GLOBAL CORP,,6695 RASHA ST,,SAN DIEGO,CA,D,After research on the web found possible DUNS,61612271/ 841722718,"On hoovers for JUNE DUNS we found company name ""TCP GLOBAL CORPORATION"" and address matches partially and for MAY DUNS we found company name ""Tcp Global Corporation"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Headquarters,TCP GLOBAL CORPORATION,"6695 Rasha St
San Diego, CA 92121-2240, 
United States",858-909-2110 ,61612271 / 841722718,
,25525742,152301768,VOLVO CARS NA LLC,VOLVO CARS NA LLC,,1 VOLVO DR,,ROCKLEIGH,NJ,D,After research on the web found possible DUNS,25525742/152301768,"On hoovers for JUNE DUNS we found company name ""VOLVO CARS OF NORTH AMERICA, LLC"" and address matches completely and for MAY DUNS we found company name ""Volvo Cars of North America, LLC"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Branch,"VOLVO CARS OF NORTH AMERICA, LLC","1 Volvo Dr
Rockleigh, NJ 07647-2507, 
United States",201-768-7300 ,025525742/ 152301768,
,77564482,926866609,HEALTH CARE REIT,HEALTH CARE REIT,,4500 DORR ST,,TOLEDO,OH,D,After research on the web found possible DUNS,"077564482
/926866609
","On hoovers for JUNE DUNS we found company name ""Welltower Inc."" matches Partially and address matches Completely and for MAY DUNS we found company name ""Welltower Inc."" matches  and address matches Completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Branch,"Welltower Inc.
","4500 Dorr St.
Toledo, OH 43615, 
United States",419-247-2800 ,"077564482
/926866609
",
,85548373,122691694,MCDERMOTT,BWX TECHNOLOGIES INC,,2016 MOUNT ATHOS RD,,LYNCHBURG,VA,A,Accepted original DUNS based on input data given,"085548373
",we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name where different address is matches.,,June,Branch,"McDermott Investments, LLC
","1570 Mount Athos Rd #50
Lynchburg, VA 24504-5448, 
United States",434-522-6000,,
,78702574,2200111,HESS CORP,HESS CORP,,1501 MCKINNEY ST,,HOUSTON,TX,A,Accepted original DUNS based on input data given,"078702574
",we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name where different address is matches.,,June,Single Location,"Hess Trading Corporation
","1501 Mckinney St
Houston, TX 77010-4010, 
United States",713-496-4000 ,,
,803410120,137889718,D.E. SHAW & COMPANY L.P.,D E SHAW CO L P,,120 W 45TH ST FL 39,,NEW YORK,NY,D,After research on the web found possible DUNS,"803410120
/137889718
","On hoovers for JUNE DUNS we found company name ""D.E. Shaw Investment Group, Inc."" matches Partially and address matches Completely and for MAY DUNS we found company name ""D.E. Shaw Plasma Power LLC"" matches  and address matches Completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,"D.E. Shaw Investment Group, Inc.
","120 W 45th St Fl 39
New York, NY 10036-4041, 
United States",212-478-0000 ,"803410120
/137889718
",
,195131891,30734614,SKYY SPIRITS LLC,CAMPARI AMERICA LLC,,1255 BATTERY ST STE 500,,SAN FRANCISCO,CA,D,After research on the web found possible DUNS,195131891/030734614,"On hoovers for JUNE DUNS we found company name ""CAMPARI AMERICA LLC"" matches Partially and address matches Completely and for MAY DUNS we found company name ""Skyy Spirits"" matches  and address matches Completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,"CAMPARI AMERICA LLC
","1255 Battery St Ste 500
San Francisco, CA 94111-6234, 
United States",415-315-8000 ,195131891/030734614,
,781344346,63849603,HCR MANOR CARE INC.,HCR MANOR CARE INC,,PO BOX 10086,,TOLEDO,OH,D,After research on the web found possible DUNS,"781344346/063849603
","On hoovers for JUNE DUNS we found company name ""Leader Nursing & Rehabilitation Center of Scott Township, Inc."" matches Partially and address matches Completely and for MAY DUNS we found company name ""HCR MANOR CARE FOUNDATION, INC."" matches  and address matches Completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,"Leader Nursing & Rehabilitation Center of Scott Township, Inc.
","333 N Summit St
Toledo, OH 43604-1531, 
United States",419-252-5718 ,"781344346/063849603
",
,7099914,797310828,EASTERN SHIPBUILDING,EASTERN SHIPBUILDING,,PO BOX 960,,PANAMA CITY,FL,D,After research on the web found possible DUNS,"007099914/797310828
","On hoovers for JUNE DUNS we found company name ""Eastern Shipbuilding Group, Inc."" matches Partially and address matches Completely and for MAY DUNS we found company name ""Bay Fabrication, Inc"" matches  and address matches Completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,"Eastern Shipbuilding Group, Inc.
","2200 Nelson Ave
Panama City, FL 32401-4969, 
United States",850-763-1900,"007099914/797310828
",
,803375059,69896165,COOPER HEALTH SYSTEM,COOPER HEALTH SYSTEM,,3EXECUTIVE CAMEO CT,,CHERRY HILL,NJ,B,After research on the web accept original DUNS,"069896165
",We could find company name with JUNE DUNS where address does  matches partially . For MAY DUNS we could find input company name and address matches.,,May,"Headquarters
  ","THE COOPER HEALTH SYSTEM
","1 Cooper Plz
Camden, NJ 08103-1461, 
United States",856-342-2000 ,,
,789350535,38580321,IXIS NORTH AMER INC,NATIXIS N AMRICA LLC,,1251 AVEOF AMER 3FL,,NEW YORK,,C,After research on the web found better DUNS,"006980288
","for MAY DUNS we found company name ""Natixis North America LLC "" and address matches partially/completely.
After research on web found better dUNS with company name "" NATIXIS SECURITIES AMERICAS LLC"" and address matches completely.",,,"Headquarters
","NATIXIS SECURITIES AMERICAS LLC
","1251 Avenue Of The Americas
New York, NY 10020-1104, 
United States",212-891-6100 ,"006980288
",
,808736693,783730641,NATIONAL AIR CARGO,NATIONAL AIR CARGO,,350 WINDWARD DR,,ORCHARD PARK,NY,A,Accepted original DUNS based on input data given,"808736693
",we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name where different address is matches.,,June,"Headquarters
","National Air Cargo Inc
","350 Windward Dr
Orchard Park, NY 14127-1596, 
United States",716-631-0011 ,,
,36906499,34006344,SOCIAL FINANCE INC,SOCIAL FINANCEINC,,1 LETTERMAN DR,,SAN FRANCISCO,CA,A,Accepted original DUNS based on input data given,36906499,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name where different address is matches.,,June,Single Location,"Social Finance, Inc
","1 Letterman Dr Ste 4700
San Francisco, CA 94129-1494, 
United States",415-697-2078 ,,
,782157291,807861716,DMS GROUP INC.,DIAMOND MKTG SOLTNS,,900 KIMBERLY DR,,CAROL STREAM,IL,A,Accepted original DUNS based on input data given,"782157291
",we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where different address is matches.,,June,"Headquarters
","NATIONAL DATA SERVICES OF CHICAGO, INC.
","900 Kimberly Dr
Carol Stream, IL 60188-1859, 
United States",630-845-7000 ,,
,23841792,873022081,CELLULAR SALES,CELLULAR SALES,,9040 EXECUTIVE PARK DR,,KNOXVILLE,TN,A,Accepted original DUNS based on input data given,23841792,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name with different address.
",,June,Single Location,"Cellular Sales Management Group, LLC","9040 Executive Park Dr
Knoxville, TN 37923-4607, 
United States",865-584-6555 ,,
,78314467,81626947,SOVEREIGN BANK FSB,SANTANDER BANK NATIO,,1130 BERKSHIRE BLVD,,WYOMISSING,PA,C,After research on the web found better DUNS,79172387,"On hoovers for JUNE DUNS we found company name SANTANDER BANK, N.A. and address matches not match and for MAY DUNS we found company SANTANDER BANK, N.A.and address matches partially/completely.After research on web found better dUNS with company name "" Sovereign Bank Foundation"" and address matches completely.",,-,Single Location,Sovereign Bank Foundation," 1130 Berkshire Blvd
Wyomissing, PA 19610-1242,
United States ",610-320-8400 ,79172387,
,70472381,40746430,MOTHER FRANCES HOSPI,MOTHER FRANCES HOSPI,,800 E DAWSON ST,,TYLER,TX,D,After research on the web found possible DUNS,70472381 / 40746430,"On hoovers for JUNE DUNS we found company name ""TRINITY MOTHER FRANCES HEALTH SYSTEM FOUNDATION"" and address matches completely and for MAY DUNS we found company name ""Mother Frances Hospital Regional Health Care Center "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Headquarters,Mother Frances Hospital Regional Health Care Center,"800 E Dawson St
Tyler, TX 75701-2093, 
United States",903-593-8441 ,70472381 / 40746430,
,192781008,4792084,GOLDSTAR EVENTS INC,GOLDSTAR EVENTS INC,,PO BOX 277,,ALTADENA,CA,E,After research on the web found Business but no DUNS,,"On hoovers for JUNE DUNS we found company name ""Goldstar Events, Inc."" and address is different and for MAY DUNS we found company name ""INSTITUTO UNIVERSITARIO EUROFORUM ESCORIAL "" and address is different.  After research we could find company business on web, but there is no DUNS available for the obligor.",http://www.manta.com/c/mtr2y8h/goldstar-events,,,,,,,
,79610733,26069668,CAPSUGEL INC,CAPSUGEL INC,,535 N. EMERALD ROAD,,GREENWOOD,,A,Accepted original DUNS based on input data given,79610733,"We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name with different address.

",,June,Branch,"Capsugel, Inc.","535 Emerald Rd N
Greenwood, SC 29646-9669, 
United States",864-942-3047,,
,828513080,19135745,PGW LLC,PGW LLC,,30 ISABELLA ST STE 500,,PITTSBURGH,PA,A,Accepted original DUNS based on input data given,828513080,"We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name and address.

",,June,Headquarters,"PITTSBURGH GLASS WORKS, LLC","30 Isabella St Ste 500
Pittsburgh, PA 15212-5864, 
United States",412-995-6500 ,,
,19923020,50288463,YOKOGAWA CORP OF AME,YOKOGAWA CORP OF AME,,4 DART RD,,NEWNAN,GA,A,Accepted original DUNS based on input data given,19923020,"We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name with different address.

",,June,Branch,Yokogawa Corporation of America,"4 Dart Rd
Newnan, GA 30265-1040, 
United States",678-423-2463 ,,
,968287594,184101194,TOMKINS CORP,AD CORP,,1301 W GEO BUSH HWY,,RICHARDSON #330,,A,Accepted original DUNS based on input data given,968287594,"We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name with different address.

",,June,Branch,"Ad Industries, Inc","1301 W President George Bush Hwy
Richardson, TX 75081-2438, 
United States",972-943-6154 ,,
,79276307,3610417,SERVICE LINK,SERVICE LINK,,1200 CHERRINGTON PKWY,,CORAOPOLIS,PA,A,Accepted original DUNS based on input data given,79276307,"We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name and address.

",,June,Single Location,"Service Link, L.P.","1400 Cherrington Pkwy
Coraopolis, PA 15108-4356, 
United States",800-777-8759 ,,
,828023387,78782776,SCRIBEAMERICA LLC,SCRIBEAMERICA LLC,,1200E E LAS OLAS BLVD,,FORT LAUDERDALE,FL,A,Accepted original DUNS based on input data given,828023387,"We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name and address.

",,June,Headquarters,"Scribeamerica, LLC","1200 E Las Olas Blvd #201
Fort Lauderdale, FL 33301-2367, 
United States",786-279-1057,,
,62749688,167952337,FREEMYER PRESSURE,FREEMYER PRESSURE,,2733 E BATTLEFIELD ST,,SPRINGFIELD,MO,A,Accepted original DUNS based on input data given,62749688,"We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name with different address.

",,June,Branch,"Freemyer/Industrial Pressure, Inc.","2733 E Battlefield St
Springfield, MO 65804-3981, 
United States",417-881-8025 ,,
,62153176,807446323,J.B. HUNT TRANSPORT,J B HUNT TRANSPORT,,615 J B HUNT CORP DR,,LOWELL,,A,Accepted original DUNS based on input data given,62153176,"We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could not find anything.

",,June,Headquarters,"J. B. Hunt Transport, Inc.","615 J B Hunt Corporate Dr
Lowell, AR 72745-9143, 
United States",479-820-0000,,
,796824485,927947374,RETAIL BRND ALLI INC,BROOKS BROTHERS GROUP,,100 PHOENIX AVE,,ENFIELD,CT,A,Accepted original DUNS based on input data given,796824485,"We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name with different address.

",,June,Branch,"Brooks Brothers Group, Inc.","100 Phoenix Ave
Enfield, CT 06082-4441, 
United States",860-741-0771 ,,
,58458828,185260916,MEDCENTER ONE INC,SANFORD BISMARCK,,3401 N 14TH ST,,BISMARCK,ND,A,Accepted original DUNS based on input data given,58458828,"We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name where partially address matches.

",,June,Single Location,Sanford Bismarck Medical,"3401 N 14th St # D
Bismarck, ND 58503-1611, 
United States",701-323-6971 ,,
,79497458,78742877,JM BULLION INC,JM BULLION INC,,12655 N CENTRAL EXPY,,DALLAS,TX,C,After research on the web found better DUNS,5782519," On hoovers for JUNE DUNS we found company name "" Just Brick'n Around Masonry"" and address is different. For MAY DUNS we found company name ""JMB LLC "" and address is different. After research on web found better dUNS with company name ""JM Bullion LLC "" and address matches completely.

",,-,Headquarters,JM Bullion LLC,"11700 Preston Rd # 660153
Dallas, TX 75230-6112, 
United States",800-276-6508 ,5782519,
,23187182,788612369,SMITHS GROUP PLC,SMITHS GROUP PLC,,5200 UPPER METRO PL,,DUBLIN,OH,B,After research on the web accept original DUNS,788612369,"We could find different company name with JUNE DUNS where address matches. 
For MAY DUNS we could find input company name and address matches.
",,May,Branch,"Smiths Medical Asd, Inc.","5200 Upper Metro Pl Ste 200
Dublin, OH 43017-5379, 
United States",614-210-6435 ,,
,122006658,968365697,FIRST CHOICE ER LLC,FIRST CHOICE ER LLC,,2941 S LK VISTA #200,,LEWISVILLE,,B,After research on the web accept original DUNS,968365697,We could find different company name with JUNE DUNS where address matches fully. For MAY DUNS we could find input company name and address matches.,,May,Headquarters,"First Choice Er, LLC","2941 Lake Vista Dr
Lewisville, TX 75067-3801, 
United States",972-899-6666 ,,
,33625301,835499302,IVAN SMITH,IVAN SMITH,,5434 TECHNOLOGY DR,,SHREVEPORT,LA,B,After research on the web accept original DUNS,835499302,We could find different company name with JUNE DUNS where address matches fully. For MAY DUNS we could find input company name and address matches.,,May,Headquarters,Ivan Smith Furniture Co. L.L.C.,"5434 Technology Dr
Shreveport, LA 71129-2682, 
United States",318-688-1335 ,,
,106205172,780073347,COMPRESSION POLYMERS,CPG INTERNATIONAL LLC,,801 E COREY ST,,SCRANTON,PA,B,After research on the web accept original DUNS,780073347,We could find same company name with JUNE DUNS where address matches partially. For MAY DUNS we could find input company name and address matches.,,May,Single Location,Compression Polymers Holding Corporation,"801 E Corey St
Scranton, PA 18505-3523, 
United States",570-346-8797,,
,78653165,98535800,HITACHI AMERICA,HITACHI AMERICA,,2000 SIERRA POINT PKWY # PK340,,BRISBANE,CA,B,After research on the web accept original DUNS,98535800,We could find same company name with JUNE DUNS where address matches partially. For MAY DUNS we could find input company name and address matches.,,May,Single Location,Hitachi Micro Systems Inc,"2000 Sierra Point Pkwy
Brisbane, CA 94005-1845, 
United States",650-589-8300 ,98535800,
,28698363,20203939,VENTURA COUNTY LEMON,VENTURA COUNTY LEMON,,PO BOX 6986,,OXNARD,CA,B,After research on the web accept original DUNS,20203939,We could find same company name with JUNE DUNS where address is different. For MAY DUNS we could find input company name and address matches.,,May,Single Location,Ventura Pacific Co.,"245 E Colonia Rd
Oxnard, CA 93030, 
United States",805-385-3345 ,,
,107741050,13252887,DUPLI ENVELOPE&GRPHC,DUPLI ENVELOPEGRPHC,,PO BOX 11500,,SYRACUSE,NY,B,After research on the web accept original DUNS,13252887,We could find different company name with JUNE DUNS where address matches fully. For MAY DUNS we could find input company name and address matches.,,May,Headquarters,DUPLI GRAPHICS CORPORATION,"6761 Thompson Rd
Syracuse, NY 13211-2119, 
United States",315-234-7286 ,,
,47055860,1056063,CIRCLE GRAPHICS INC,CIRCLE GRAPHICS INC,,4051 CAMELOT CIR,,LONGMONT,CO,A,Accepted original DUNS based on input data given,47055860,"We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same  company name where partially address matches.

",,June,Branch,Circle Graphics Corp,"4051 Camelot Cir
Longmont, CO 80504-7604, 
United States",303-532-2370 ,,
,58650102,178744632,GREATBATCH INC,GREATBATCH INC,,10000 WEHRLE DR,,CLARENCE,NY,A,Accepted original DUNS based on input data given,58650102,"We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where find different address .

",,June,Headquarters,GREATBATCH LTD,"10000 Wehrle Dr
Clarence, NY 14031-2086, 
United States",612-331-6750 ,,
,782819155,90102539,SYNIVERSE TECH INC,SYNIVERSE TECHNOLOGY LLC,,8125 HIGHWOODS PALM WAY,,TAMPA,FL,D,After research on the web found possible DUNS,782819155/090102539,"On hoovers for JUNE DUNS we found company name "" SYNIVERSE TECHNOLOGIES, LLC"" and address matches completely and for MAY DUNS we found company name "" Syniverse Technologies, LLC"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters/Branch,"SYNIVERSE TECHNOLOGIES, LLC","8125 Highwoods Palm Way
Tampa, FL 33647-1776, 
United States",813-637-5000,782819155/090102539,
,128926701,614975720,KING SHIPPING INC.,KING SOLUTIONS INC,,11011 HOLLY LN N,,MAPLE GROVE,MN,D,After research on the web found possible DUNS,128926701/614975720,"On hoovers for JUNE DUNS we found company name ""King Solutions, Inc. "" and address matches completely and for MAY DUNS we found company name "" King Shipping, Inc."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters/Headquarters,"King Solutions, Inc.","11011 Holly Ln N
Maple Grove, MN 55369-9203, 
United States",763-428-5464 ,128926701/614975720,
,968649579,67596031,TIFT COUNTY HOSPITAL,TIFT COUNTY HOSPITAL,,901 18TH ST E,,TIFTON,GA,D,After research on the web found possible DUNS,968649579/067596031,"On hoovers for JUNE DUNS we found company name ""Tift County Hospital Authority "" and address matches completely and for MAY DUNS we found company name "" Tift Regional Medical Center"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location/Headquarters,Tift County Hospital Authority,"901 18th St E
Tifton, GA 31794-3648, 
United States",229-382-7120 ,968649579/067596031,
,76443316,837492156,CHILDRENS HOSPITL,CHILDRENS HOSPITL CO,,13123 E 16TH AVE # BO15,,AURORA,CO,D,After research on the web found possible DUNS,76443316/837492156,"On hoovers for JUNE DUNS we found company name ""Children's Hospital Colorado "" and address matches completely and for MAY DUNS we found company name "" THE CHILDREN'S HOSPITAL ASSOCIATION"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters/Branch,Children's Hospital Colorado,"13123 E 16th Ave
Aurora, CO 80045-7106, 
United States",720-777-1234 ,76443316/837492156,
,79511532,41681714,PAG HOLDING CORP,PAG HOLDING CORP,,495LAKEMIRROR RD 800,,ATLANTA #G,,D,After research on the web found possible DUNS,79511532/41681714,"On hoovers for JUNE DUNS we found company name ""Pag Holding Corp. "" and address matches completely and for MAY DUNS we found company name "" PRECISION AVIATION GROUP, INC."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters/Headquarters,Pag Holding Corp.,"495 Lake Mirror Rd Bldg 800
Atlanta, GA 30349-6058, 
United States",404-768-9090 ,79511532/41681714,
,78435768,884941217,NOBU 57 LLC,NOBU 57 LLC,,3 E 57TH ST FL 7,,NEW YORK,NY,D,After research on the web found possible DUNS,78435768/884941217,"On hoovers for JUNE DUNS we found company name ""Nobu Hospitality LLC "" and address matches completely and for MAY DUNS we found company name ""Nobu Group LLC "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location/Single Location,Nobu Hospitality LLC,"3 E 57th St Fl 7 Flr 7
New York, NY 10019, 
United States",305-903-3358 ,78435768/884941217,
,796913192,830434580,LABWARE HOLDINGS INC,LABWARE HOLDINGS INC,,3 MILL RD STE 102,,WILMINGTON,DE,D,After research on the web found possible DUNS,796913192/830434580,"On hoovers for JUNE DUNS we found company name "" Labware Holdings, Inc."" and address matches completely and for MAY DUNS we found company name "" Labware, Inc."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters/Headquarters,"Labware Holdings, Inc.","3 Mill Rd Ste 102
Wilmington, DE 19806-2154, 
United States",302-658-8444 ,796913192/830434580,
,969729982,161373857,LOCKTON INS AGENCY,LOCKTON INS AGENCY,,444 W 47TH ST STE 900,,KANSAS CITY,MO,D,After research on the web found possible DUNS,969729982/161373857,"On hoovers for JUNE DUNS we found company name "" Lockton Insurance Agency, Inc."" and address matches completely and for MAY DUNS we found company name "" Lockton, Inc."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location/Headquartes,"Lockton Insurance Agency, Inc.","444 W 47th St Ste 900
Kansas City, MO 64112-1906, 
United States",816-960-9000,969729982/161373857,
,32155963,128104754,BSS AND PARTNERS,BSS AND PARTNERS,,20 LIBERTY SHIP WAY,,SAUSALITO,CA,D,After research on the web found possible DUNS,128104754/032155963,"On hoovers for JUNE DUNS we found company name ""Bss Advertising, Inc. "" and address matches completely and for MAY DUNS we found company name ""BUTLER, SHINE, STERN & PARTNERS, LLC "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location/Single Location,"BUTLER, SHINE, STERN & PARTNERS, LLC","20 Liberty Ship Way
Sausalito, CA 94965-3312, 
United States",415-331-6049 ,128104754/032155963,
,74901394,47792458,SPARTAN RACE INC,SPARTAN RACE INC,,234 CONGRESS ST FL 5FL,,BOSTON,MA,D,After research on the web found possible DUNS,74901394/047792458,"On hoovers for JUNE DUNS we found company name "" Spartan Race"" and address matches completely and for MAY DUNS we found company name ""Spartan Race, Inc "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location/Headquartes,Spartan Race,"234 Congress St
Boston, MA 02110-2470, 
United States",508-633-2326 ,74901394/047792458,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
